-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/1984 through 01/31/1984 
Location: Regional 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
LAT,LON,YEAR,DOY,PRECTOTCORR
-11.75,31.75,1984,4,14.11
-11.75,32.25,1984,4,12.38
-11.75,32.75,1984,4,10.95
-11.75,33.25,1984,4,10.59
-11.75,33.75,1984,4,9.94
-11.25,28.25,1984,4,18.14
-11.25,28.75,1984,4,15.82
-11.25,29.25,1984,4,15.08
-11.25,29.75,1984,4,13.62
-11.25,30.25,1984,4,12.62
-11.25,30.75,1984,4,12.58
-11.25,31.25,1984,4,13.3
-11.25,31.75,1984,4,14.78
-11.25,32.25,1984,4,15.61
-11.25,32.75,1984,4,15.89
-11.25,33.25,1984,4,15.01
-11.25,33.75,1984,4,11.76
-10.75,28.25,1984,4,23.48
-10.75,28.75,1984,4,21.25
-10.75,29.25,1984,4,21.08
-10.75,29.75,1984,4,19.77
-10.75,30.25,1984,4,18.46
-10.75,30.75,1984,4,17.44
-10.75,31.25,1984,4,16.18
-10.75,31.75,1984,4,16.99
-10.75,32.25,1984,4,17.98
-10.75,32.75,1984,4,18.37
-10.75,33.25,1984,4,17.35
-10.75,33.75,1984,4,14.11
-10.25,28.25,1984,4,22.73
-10.25,28.75,1984,4,18.85
-10.25,29.25,1984,4,19.18
-10.25,29.75,1984,4,18.34
-10.25,30.25,1984,4,17.39
-10.25,30.75,1984,4,16.65
-10.25,31.25,1984,4,15.69
-10.25,31.75,1984,4,16.01
-10.25,32.25,1984,4,16.35
-10.25,32.75,1984,4,16.27
-10.25,33.25,1984,4,15.3
-10.25,33.75,1984,4,12.91
-9.75,28.25,1984,4,17.67
-9.75,28.75,1984,4,13.17
-9.75,29.25,1984,4,12.95
-9.75,29.75,1984,4,12.56
-9.75,30.25,1984,4,12.31
-9.75,30.75,1984,4,12.06
-9.75,31.25,1984,4,11.28
-9.75,31.75,1984,4,11.21
-9.75,32.25,1984,4,10.97
-9.75,32.75,1984,4,10.57
-9.75,33.25,1984,4,9.67
-9.75,33.75,1984,4,7.6
-9.25,28.25,1984,4,12.81
-9.25,28.75,1984,4,8.53
-9.25,29.25,1984,4,8.61
-9.25,29.75,1984,4,9.15
-9.25,30.25,1984,4,9.48
-9.25,30.75,1984,4,9.2
-9.25,31.25,1984,4,8.22
-9.25,31.75,1984,4,7.96
-9.25,32.25,1984,4,6.9
-9.25,32.75,1984,4,6.03
-9.25,33.25,1984,4,5.53
-9.25,33.75,1984,4,4.85
-8.75,28.25,1984,4,9.6
-8.75,28.75,1984,4,5.91
-8.75,29.25,1984,4,6.28
-8.75,29.75,1984,4,7.05
-8.75,30.25,1984,4,7.6
-8.75,30.75,1984,4,7.64
-8.75,31.25,1984,4,7.15
-8.75,31.75,1984,4,6.81
-8.75,32.25,1984,4,5.48
-8.75,32.75,1984,4,4.26
-8.75,33.25,1984,4,3.71
-8.75,33.75,1984,4,3.82
-8.25,28.25,1984,4,6.23
-8.25,28.75,1984,4,4.69
-8.25,29.25,1984,4,6.21
-8.25,29.75,1984,4,6.23
-8.25,30.25,1984,4,5.9
-8.25,30.75,1984,4,5.67
-8.25,31.25,1984,4,5.26
-8.25,31.75,1984,4,5.25
-8.25,32.25,1984,4,4.26
-8.25,32.75,1984,4,3.2
-8.25,33.25,1984,4,2.82
-8.25,33.75,1984,4,3.72
-7.75,28.25,1984,4,4.0
-7.75,28.75,1984,4,6.3
-7.75,29.25,1984,4,6.83
-7.75,29.75,1984,4,6.29
-7.75,30.25,1984,4,5.17
-7.75,30.75,1984,4,4.08
-7.75,31.25,1984,4,3.74
-7.75,31.75,1984,4,3.89
-7.75,32.25,1984,4,3.67
-7.75,32.75,1984,4,3.43
-7.75,33.25,1984,4,3.78
-7.75,33.75,1984,4,5.66
-7.25,28.25,1984,4,3.4
-7.25,28.75,1984,4,6.73
-7.25,29.25,1984,4,5.91
-7.25,29.75,1984,4,5.1
-7.25,30.25,1984,4,3.91
-7.25,30.75,1984,4,2.9
-7.25,31.25,1984,4,3.57
-7.25,31.75,1984,4,3.79
-7.25,32.25,1984,4,4.09
-7.25,32.75,1984,4,4.31
-7.25,33.25,1984,4,4.91
-7.25,33.75,1984,4,6.93
-6.75,28.25,1984,4,2.87
-6.75,28.75,1984,4,4.4
-6.75,29.25,1984,4,4.36
-6.75,29.75,1984,4,3.66
-6.75,30.25,1984,4,2.73
-6.75,30.75,1984,4,2.36
-6.75,31.25,1984,4,3.7
-6.75,31.75,1984,4,3.9
-6.75,32.25,1984,4,4.16
-6.75,32.75,1984,4,4.42
-6.75,33.25,1984,4,4.98
-6.75,33.75,1984,4,6.47
-6.25,28.25,1984,4,2.7
-6.25,28.75,1984,4,3.49
-6.25,29.25,1984,4,3.27
-6.25,29.75,1984,4,3.06
-6.25,30.25,1984,4,2.78
-6.25,30.75,1984,4,2.83
-6.25,31.25,1984,4,4.03
-6.25,31.75,1984,4,4.16
-6.25,32.25,1984,4,4.24
-6.25,32.75,1984,4,4.42
-6.25,33.25,1984,4,5.04
-6.25,33.75,1984,4,6.63
-5.75,28.25,1984,4,3.03
-5.75,28.75,1984,4,3.53
-5.75,29.25,1984,4,3.18
-5.75,29.75,1984,4,3.03
-5.75,30.25,1984,4,3.08
-5.75,30.75,1984,4,3.45
-5.75,31.25,1984,4,4.31
-5.75,31.75,1984,4,4.31
-5.75,32.25,1984,4,4.49
-5.75,32.75,1984,4,4.9
-5.75,33.25,1984,4,5.98
-5.75,33.75,1984,4,8.51
-5.25,28.25,1984,4,3.94
-5.25,28.75,1984,4,4.62
-5.25,29.25,1984,4,4.01
-5.25,29.75,1984,4,3.24
-5.25,30.25,1984,4,2.94
-5.25,30.75,1984,4,3.31
-5.25,31.25,1984,4,4.13
-5.25,31.75,1984,4,4.23
-5.25,32.25,1984,4,4.4
-5.25,32.75,1984,4,4.75
-5.25,33.25,1984,4,5.77
-5.25,33.75,1984,4,8.34
-4.75,28.25,1984,4,4.52
-4.75,28.75,1984,4,4.38
-4.75,29.25,1984,4,4.11
-4.75,29.75,1984,4,3.15
-4.75,30.25,1984,4,2.64
-4.75,30.75,1984,4,2.95
-4.75,31.25,1984,4,3.71
-4.75,31.75,1984,4,3.91
-4.75,32.25,1984,4,3.62
-4.75,32.75,1984,4,3.38
-4.75,33.25,1984,4,3.65
-4.75,33.75,1984,4,4.82
-4.25,28.25,1984,4,4.5
-4.25,28.75,1984,4,3.27
-4.25,29.25,1984,4,3.71
-4.25,29.75,1984,4,3.0
-4.25,30.25,1984,4,2.62
-4.25,30.75,1984,4,2.96
-4.25,31.25,1984,4,3.33
-4.25,31.75,1984,4,3.56
-4.25,32.25,1984,4,2.98
-4.25,32.75,1984,4,2.39
-4.25,33.25,1984,4,2.17
-4.25,33.75,1984,4,2.28
-3.75,28.25,1984,4,3.56
-3.75,28.75,1984,4,2.83
-3.75,29.25,1984,4,2.92
-3.75,29.75,1984,4,2.65
-3.75,30.25,1984,4,2.6
-3.75,30.75,1984,4,2.89
-3.75,31.25,1984,4,3.2
-3.75,31.75,1984,4,3.28
-3.75,32.25,1984,4,2.83
-3.75,32.75,1984,4,2.21
-3.75,33.25,1984,4,1.8
-3.75,33.75,1984,4,1.96
-3.25,28.25,1984,4,2.28
-3.25,28.75,1984,4,1.62
-3.25,29.25,1984,4,1.57
-3.25,29.75,1984,4,1.71
-3.25,30.25,1984,4,1.85
-3.25,30.75,1984,4,2.02
-3.25,31.25,1984,4,2.52
-3.25,31.75,1984,4,2.49
-3.25,32.25,1984,4,2.18
-3.25,32.75,1984,4,1.78
-3.25,33.25,1984,4,1.58
-3.25,33.75,1984,4,1.99
-2.75,28.25,1984,4,2.27
-2.75,28.75,1984,4,0.87
-2.75,29.25,1984,4,0.8
-2.75,29.75,1984,4,0.79
-2.75,30.25,1984,4,0.81
-2.75,30.75,1984,4,0.92
-2.75,31.25,1984,4,1.26
-2.75,31.75,1984,4,1.35
-2.75,32.25,1984,4,1.18
-2.75,32.75,1984,4,0.99
-2.75,33.25,1984,4,1.01
-2.75,33.75,1984,4,1.34
-2.25,28.25,1984,4,3.06
-2.25,28.75,1984,4,1.13
-2.25,29.25,1984,4,0.64
-2.25,29.75,1984,4,0.35
-2.25,30.25,1984,4,0.24
-2.25,30.75,1984,4,0.3
-2.25,31.25,1984,4,0.48
-2.25,31.75,1984,4,0.58
-2.25,32.25,1984,4,0.53
-2.25,32.75,1984,4,0.45
-2.25,33.25,1984,4,0.4
-2.25,33.75,1984,4,0.41
-11.75,28.25,1984,5,9.78
-11.75,28.75,1984,5,10.45
-11.75,29.25,1984,5,11.26
-11.75,29.75,1984,5,14.13
-11.75,30.25,1984,5,15.51
-11.75,30.75,1984,5,15.52
-11.75,31.25,1984,5,17.96
-11.75,31.75,1984,5,17.46
-11.75,32.25,1984,5,17.36
-11.75,32.75,1984,5,17.62
-11.75,33.25,1984,5,18.42
-11.75,33.75,1984,5,20.17
-11.25,28.25,1984,5,13.06
-11.25,28.75,1984,5,12.83
-11.25,29.25,1984,5,15.52
-11.25,29.75,1984,5,22.39
-11.25,30.25,1984,5,26.83
-11.25,30.75,1984,5,28.7
-11.25,31.25,1984,5,34.32
-11.25,31.75,1984,5,33.7
-11.25,32.25,1984,5,30.98
-11.25,32.75,1984,5,28.99
-11.25,33.25,1984,5,28.53
-11.25,33.75,1984,5,28.37
-10.75,28.25,1984,5,16.58
-10.75,28.75,1984,5,16.91
-10.75,29.25,1984,5,20.07
-10.75,29.75,1984,5,27.46
-10.75,30.25,1984,5,34.06
-10.75,30.75,1984,5,38.77
-10.75,31.25,1984,5,44.37
-10.75,31.75,1984,5,46.36
-10.75,32.25,1984,5,42.77
-10.75,32.75,1984,5,40.08
-10.75,33.25,1984,5,40.43
-10.75,33.75,1984,5,41.61
-10.25,28.25,1984,5,15.52
-10.25,28.75,1984,5,19.81
-10.25,29.25,1984,5,20.94
-10.25,29.75,1984,5,25.94
-10.25,30.25,1984,5,31.47
-10.25,30.75,1984,5,35.44
-10.25,31.25,1984,5,36.98
-10.25,31.75,1984,5,38.98
-10.25,32.25,1984,5,38.93
-10.25,32.75,1984,5,40.36
-10.25,33.25,1984,5,43.67
-10.25,33.75,1984,5,46.11
-9.75,28.25,1984,5,10.85
-9.75,28.75,1984,5,15.47
-9.75,29.25,1984,5,16.01
-9.75,29.75,1984,5,19.0
-9.75,30.25,1984,5,21.9
-9.75,30.75,1984,5,23.07
-9.75,31.25,1984,5,21.79
-9.75,31.75,1984,5,20.67
-9.75,32.25,1984,5,24.32
-9.75,32.75,1984,5,28.28
-9.75,33.25,1984,5,30.9
-9.75,33.75,1984,5,33.35
-9.25,28.25,1984,5,9.16
-9.25,28.75,1984,5,10.83
-9.25,29.25,1984,5,11.39
-9.25,29.75,1984,5,12.05
-9.25,30.25,1984,5,12.29
-9.25,30.75,1984,5,11.93
-9.25,31.25,1984,5,11.1
-9.25,31.75,1984,5,9.87
-9.25,32.25,1984,5,14.45
-9.25,32.75,1984,5,18.04
-9.25,33.25,1984,5,20.02
-9.25,33.75,1984,5,25.97
-8.75,28.25,1984,5,8.07
-8.75,28.75,1984,5,10.1
-8.75,29.25,1984,5,9.83
-8.75,29.75,1984,5,9.79
-8.75,30.25,1984,5,9.48
-8.75,30.75,1984,5,8.54
-8.75,31.25,1984,5,6.69
-8.75,31.75,1984,5,5.84
-8.75,32.25,1984,5,9.36
-8.75,32.75,1984,5,13.4
-8.75,33.25,1984,5,17.04
-8.75,33.75,1984,5,22.32
-8.25,28.25,1984,5,5.8
-8.25,28.75,1984,5,8.54
-8.25,29.25,1984,5,9.49
-8.25,29.75,1984,5,10.64
-8.25,30.25,1984,5,11.08
-8.25,30.75,1984,5,9.95
-8.25,31.25,1984,5,6.42
-8.25,31.75,1984,5,5.78
-8.25,32.25,1984,5,7.93
-8.25,32.75,1984,5,11.08
-8.25,33.25,1984,5,13.7
-8.25,33.75,1984,5,14.55
-7.75,28.25,1984,5,5.97
-7.75,28.75,1984,5,9.43
-7.75,29.25,1984,5,10.33
-7.75,29.75,1984,5,12.65
-7.75,30.25,1984,5,13.82
-7.75,30.75,1984,5,12.65
-7.75,31.25,1984,5,9.28
-7.75,31.75,1984,5,8.46
-7.75,32.25,1984,5,9.99
-7.75,32.75,1984,5,11.94
-7.75,33.25,1984,5,12.51
-7.75,33.75,1984,5,10.09
-7.25,28.25,1984,5,6.98
-7.25,28.75,1984,5,10.63
-7.25,29.25,1984,5,10.52
-7.25,29.75,1984,5,12.65
-7.25,30.25,1984,5,14.31
-7.25,30.75,1984,5,14.55
-7.25,31.25,1984,5,14.11
-7.25,31.75,1984,5,13.88
-7.25,32.25,1984,5,12.35
-7.25,32.75,1984,5,11.34
-7.25,33.25,1984,5,10.27
-7.25,33.75,1984,5,6.11
-6.75,28.25,1984,5,8.14
-6.75,28.75,1984,5,10.45
-6.75,29.25,1984,5,11.01
-6.75,29.75,1984,5,13.56
-6.75,30.25,1984,5,15.32
-6.75,30.75,1984,5,16.25
-6.75,31.25,1984,5,19.06
-6.75,31.75,1984,5,17.52
-6.75,32.25,1984,5,12.04
-6.75,32.75,1984,5,7.75
-6.75,33.25,1984,5,5.71
-6.75,33.75,1984,5,2.93
-6.25,28.25,1984,5,10.71
-6.25,28.75,1984,5,12.26
-6.25,29.25,1984,5,12.66
-6.25,29.75,1984,5,15.05
-6.25,30.25,1984,5,16.49
-6.25,30.75,1984,5,16.48
-6.25,31.25,1984,5,16.92
-6.25,31.75,1984,5,14.34
-6.25,32.25,1984,5,8.82
-6.25,32.75,1984,5,4.48
-6.25,33.25,1984,5,2.92
-6.25,33.75,1984,5,3.18
-5.75,28.25,1984,5,13.27
-5.75,28.75,1984,5,13.47
-5.75,29.25,1984,5,12.82
-5.75,29.75,1984,5,13.15
-5.75,30.25,1984,5,13.73
-5.75,30.75,1984,5,13.34
-5.75,31.25,1984,5,10.23
-5.75,31.75,1984,5,9.16
-5.75,32.25,1984,5,5.6
-5.75,32.75,1984,5,3.6
-5.75,33.25,1984,5,4.83
-5.75,33.75,1984,5,8.51
-5.25,28.25,1984,5,12.65
-5.25,28.75,1984,5,11.57
-5.25,29.25,1984,5,10.42
-5.25,29.75,1984,5,10.05
-5.25,30.25,1984,5,10.07
-5.25,30.75,1984,5,9.38
-5.25,31.25,1984,5,6.19
-5.25,31.75,1984,5,5.3
-5.25,32.25,1984,5,4.71
-5.25,32.75,1984,5,5.15
-5.25,33.25,1984,5,7.74
-5.25,33.75,1984,5,14.01
-4.75,28.25,1984,5,10.04
-4.75,28.75,1984,5,7.87
-4.75,29.25,1984,5,7.54
-4.75,29.75,1984,5,7.68
-4.75,30.25,1984,5,7.68
-4.75,30.75,1984,5,6.68
-4.75,31.25,1984,5,3.61
-4.75,31.75,1984,5,2.31
-4.75,32.25,1984,5,3.15
-4.75,32.75,1984,5,4.37
-4.75,33.25,1984,5,6.08
-4.75,33.75,1984,5,10.3
-4.25,28.25,1984,5,9.16
-4.25,28.75,1984,5,7.62
-4.25,29.25,1984,5,7.9
-4.25,29.75,1984,5,7.63
-4.25,30.25,1984,5,7.31
-4.25,30.75,1984,5,6.27
-4.25,31.25,1984,5,2.65
-4.25,31.75,1984,5,1.22
-4.25,32.25,1984,5,0.91
-4.25,32.75,1984,5,1.44
-4.25,33.25,1984,5,2.53
-4.25,33.75,1984,5,3.91
-3.75,28.25,1984,5,8.71
-3.75,28.75,1984,5,9.27
-3.75,29.25,1984,5,9.35
-3.75,29.75,1984,5,8.13
-3.75,30.25,1984,5,7.31
-3.75,30.75,1984,5,6.29
-3.75,31.25,1984,5,2.14
-3.75,31.75,1984,5,1.17
-3.75,32.25,1984,5,0.52
-3.75,32.75,1984,5,0.38
-3.75,33.25,1984,5,0.8
-3.75,33.75,1984,5,1.69
-3.25,28.25,1984,5,7.15
-3.25,28.75,1984,5,8.62
-3.25,29.25,1984,5,8.43
-3.25,29.75,1984,5,7.08
-3.25,30.25,1984,5,6.06
-3.25,30.75,1984,5,4.97
-3.25,31.25,1984,5,1.56
-3.25,31.75,1984,5,1.18
-3.25,32.25,1984,5,0.62
-3.25,32.75,1984,5,0.29
-3.25,33.25,1984,5,0.37
-3.25,33.75,1984,5,0.79
-2.75,28.25,1984,5,5.86
-2.75,28.75,1984,5,7.46
-2.75,29.25,1984,5,7.14
-2.75,29.75,1984,5,5.84
-2.75,30.25,1984,5,4.62
-2.75,30.75,1984,5,3.48
-2.75,31.25,1984,5,1.4
-2.75,31.75,1984,5,1.06
-2.75,32.25,1984,5,0.62
-2.75,32.75,1984,5,0.36
-2.75,33.25,1984,5,0.33
-2.75,33.75,1984,5,0.4
-2.25,28.25,1984,5,5.84
-2.25,28.75,1984,5,8.12
-2.25,29.25,1984,5,7.37
-2.25,29.75,1984,5,5.41
-2.25,30.25,1984,5,3.66
-2.25,30.75,1984,5,2.53
-2.25,31.25,1984,5,1.46
-2.25,31.75,1984,5,1.31
-2.25,32.25,1984,5,0.81
-2.25,32.75,1984,5,0.42
-2.25,33.25,1984,5,0.28
-2.25,33.75,1984,5,0.2
-11.75,28.25,1984,6,6.92
-11.75,28.75,1984,6,7.34
-11.75,29.25,1984,6,7.83
-11.75,29.75,1984,6,10.75
-11.75,30.25,1984,6,12.65
-11.75,30.75,1984,6,13.49
-11.75,31.25,1984,6,16.64
-11.75,31.75,1984,6,16.38
-11.75,32.25,1984,6,16.87
-11.75,32.75,1984,6,18.11
-11.75,33.25,1984,6,18.82
-11.75,33.75,1984,6,16.46
-11.25,28.25,1984,6,8.02
-11.25,28.75,1984,6,8.41
-11.25,29.25,1984,6,9.91
-11.25,29.75,1984,6,14.5
-11.25,30.25,1984,6,17.91
-11.25,30.75,1984,6,21.41
-11.25,31.25,1984,6,31.82
-11.25,31.75,1984,6,31.89
-11.25,32.25,1984,6,25.35
-11.25,32.75,1984,6,20.2
-11.25,33.25,1984,6,18.56
-11.25,33.75,1984,6,16.64
-10.75,28.25,1984,6,9.36
-10.75,28.75,1984,6,10.61
-10.75,29.25,1984,6,11.85
-10.75,29.75,1984,6,17.64
-10.75,30.25,1984,6,22.74
-10.75,30.75,1984,6,28.07
-10.75,31.25,1984,6,40.74
-10.75,31.75,1984,6,42.92
-10.75,32.25,1984,6,31.99
-10.75,32.75,1984,6,21.4
-10.75,33.25,1984,6,16.85
-10.75,33.75,1984,6,16.3
-10.25,28.25,1984,6,9.9
-10.25,28.75,1984,6,12.47
-10.25,29.25,1984,6,12.45
-10.25,29.75,1984,6,17.64
-10.25,30.25,1984,6,23.32
-10.25,30.75,1984,6,28.13
-10.25,31.25,1984,6,34.04
-10.25,31.75,1984,6,35.98
-10.25,32.25,1984,6,26.42
-10.25,32.75,1984,6,17.25
-10.25,33.25,1984,6,13.38
-10.25,33.75,1984,6,12.68
-9.75,28.25,1984,6,9.89
-9.75,28.75,1984,6,12.76
-9.75,29.25,1984,6,13.04
-9.75,29.75,1984,6,17.66
-9.75,30.25,1984,6,22.31
-9.75,30.75,1984,6,24.83
-9.75,31.25,1984,6,25.24
-9.75,31.75,1984,6,23.99
-9.75,32.25,1984,6,16.38
-9.75,32.75,1984,6,10.13
-9.75,33.25,1984,6,7.86
-9.75,33.75,1984,6,7.13
-9.25,28.25,1984,6,10.49
-9.25,28.75,1984,6,12.1
-9.25,29.25,1984,6,12.88
-9.25,29.75,1984,6,17.18
-9.25,30.25,1984,6,19.88
-9.25,30.75,1984,6,20.58
-9.25,31.25,1984,6,23.6
-9.25,31.75,1984,6,20.15
-9.25,32.25,1984,6,13.84
-9.25,32.75,1984,6,9.3
-9.25,33.25,1984,6,8.14
-9.25,33.75,1984,6,8.97
-8.75,28.25,1984,6,13.68
-8.75,28.75,1984,6,12.1
-8.75,29.25,1984,6,11.75
-8.75,29.75,1984,6,13.24
-8.75,30.25,1984,6,14.59
-8.75,30.75,1984,6,16.21
-8.75,31.25,1984,6,20.96
-8.75,31.75,1984,6,18.29
-8.75,32.25,1984,6,14.42
-8.75,32.75,1984,6,11.92
-8.75,33.25,1984,6,11.7
-8.75,33.75,1984,6,12.95
-8.25,28.25,1984,6,16.91
-8.25,28.75,1984,6,14.09
-8.25,29.25,1984,6,12.26
-8.25,29.75,1984,6,10.08
-8.25,30.25,1984,6,9.75
-8.25,30.75,1984,6,11.56
-8.25,31.25,1984,6,13.83
-8.25,31.75,1984,6,13.95
-8.25,32.25,1984,6,12.93
-8.25,32.75,1984,6,13.02
-8.25,33.25,1984,6,14.06
-8.25,33.75,1984,6,13.47
-7.75,28.25,1984,6,18.88
-7.75,28.75,1984,6,14.02
-7.75,29.25,1984,6,14.75
-7.75,29.75,1984,6,10.25
-7.75,30.25,1984,6,7.42
-7.75,30.75,1984,6,8.32
-7.75,31.25,1984,6,10.17
-7.75,31.75,1984,6,10.94
-7.75,32.25,1984,6,13.06
-7.75,32.75,1984,6,15.71
-7.75,33.25,1984,6,16.91
-7.75,33.75,1984,6,13.48
-7.25,28.25,1984,6,17.67
-7.25,28.75,1984,6,12.05
-7.25,29.25,1984,6,12.58
-7.25,29.75,1984,6,9.87
-7.25,30.25,1984,6,7.49
-7.25,30.75,1984,6,7.25
-7.25,31.25,1984,6,9.25
-7.25,31.75,1984,6,9.61
-7.25,32.25,1984,6,13.08
-7.25,32.75,1984,6,16.24
-7.25,33.25,1984,6,16.27
-7.25,33.75,1984,6,11.02
-6.75,28.25,1984,6,11.36
-6.75,28.75,1984,6,8.88
-6.75,29.25,1984,6,7.68
-6.75,29.75,1984,6,7.54
-6.75,30.25,1984,6,6.96
-6.75,30.75,1984,6,6.34
-6.75,31.25,1984,6,8.03
-6.75,31.75,1984,6,8.68
-6.75,32.25,1984,6,10.19
-6.75,32.75,1984,6,11.46
-6.75,33.25,1984,6,11.16
-6.75,33.75,1984,6,7.74
-6.25,28.25,1984,6,6.03
-6.25,28.75,1984,6,5.77
-6.25,29.25,1984,6,6.38
-6.25,29.75,1984,6,7.0
-6.25,30.25,1984,6,7.23
-6.25,30.75,1984,6,7.32
-6.25,31.25,1984,6,8.11
-6.25,31.75,1984,6,8.83
-6.25,32.25,1984,6,7.92
-6.25,32.75,1984,6,6.92
-6.25,33.25,1984,6,6.26
-6.25,33.75,1984,6,5.21
-5.75,28.25,1984,6,4.98
-5.75,28.75,1984,6,6.84
-5.75,29.25,1984,6,7.63
-5.75,29.75,1984,6,8.4
-5.75,30.25,1984,6,8.88
-5.75,30.75,1984,6,9.04
-5.75,31.25,1984,6,9.17
-5.75,31.75,1984,6,8.88
-5.75,32.25,1984,6,6.82
-5.75,32.75,1984,6,4.79
-5.75,33.25,1984,6,3.62
-5.75,33.75,1984,6,3.15
-5.25,28.25,1984,6,5.35
-5.25,28.75,1984,6,8.22
-5.25,29.25,1984,6,9.29
-5.25,29.75,1984,6,9.08
-5.25,30.25,1984,6,8.62
-5.25,30.75,1984,6,8.59
-5.25,31.25,1984,6,9.28
-5.25,31.75,1984,6,9.01
-5.25,32.25,1984,6,6.44
-5.25,32.75,1984,6,4.11
-5.25,33.25,1984,6,3.02
-5.25,33.75,1984,6,2.66
-4.75,28.25,1984,6,6.41
-4.75,28.75,1984,6,9.87
-4.75,29.25,1984,6,9.91
-4.75,29.75,1984,6,8.45
-4.75,30.25,1984,6,7.34
-4.75,30.75,1984,6,7.46
-4.75,31.25,1984,6,8.73
-4.75,31.75,1984,6,9.0
-4.75,32.25,1984,6,6.55
-4.75,32.75,1984,6,4.32
-4.75,33.25,1984,6,3.32
-4.75,33.75,1984,6,2.64
-4.25,28.25,1984,6,9.28
-4.25,28.75,1984,6,13.43
-4.25,29.25,1984,6,12.45
-4.25,29.75,1984,6,9.3
-4.25,30.25,1984,6,7.32
-4.25,30.75,1984,6,7.4
-4.25,31.25,1984,6,8.02
-4.25,31.75,1984,6,9.11
-4.25,32.25,1984,6,7.56
-4.25,32.75,1984,6,5.55
-4.25,33.25,1984,6,4.11
-4.25,33.75,1984,6,3.03
-3.75,28.25,1984,6,13.07
-3.75,28.75,1984,6,17.79
-3.75,29.25,1984,6,17.13
-3.75,29.75,1984,6,11.8
-3.75,30.25,1984,6,8.34
-3.75,30.75,1984,6,8.32
-3.75,31.25,1984,6,8.39
-3.75,31.75,1984,6,8.83
-3.75,32.25,1984,6,8.46
-3.75,32.75,1984,6,7.01
-3.75,33.25,1984,6,4.92
-3.75,33.75,1984,6,3.36
-3.25,28.25,1984,6,17.6
-3.25,28.75,1984,6,21.27
-3.25,29.25,1984,6,19.61
-3.25,29.75,1984,6,12.56
-3.25,30.25,1984,6,7.83
-3.25,30.75,1984,6,7.2
-3.25,31.25,1984,6,6.45
-3.25,31.75,1984,6,6.19
-3.25,32.25,1984,6,6.31
-3.25,32.75,1984,6,5.77
-3.25,33.25,1984,6,4.37
-3.25,33.75,1984,6,2.71
-2.75,28.25,1984,6,21.48
-2.75,28.75,1984,6,22.64
-2.75,29.25,1984,6,18.49
-2.75,29.75,1984,6,10.88
-2.75,30.25,1984,6,5.71
-2.75,30.75,1984,6,4.24
-2.75,31.25,1984,6,2.97
-2.75,31.75,1984,6,3.1
-2.75,32.25,1984,6,3.04
-2.75,32.75,1984,6,2.94
-2.75,33.25,1984,6,2.63
-2.75,33.75,1984,6,1.62
-2.25,28.25,1984,6,22.22
-2.25,28.75,1984,6,22.67
-2.25,29.25,1984,6,16.54
-2.25,29.75,1984,6,8.85
-2.25,30.25,1984,6,3.87
-2.25,30.75,1984,6,2.39
-2.25,31.25,1984,6,1.73
-2.25,31.75,1984,6,1.92
-2.25,32.25,1984,6,1.82
-2.25,32.75,1984,6,1.55
-2.25,33.25,1984,6,1.17
-2.25,33.75,1984,6,0.67
-11.75,28.25,1984,7,17.26
-11.75,28.75,1984,7,19.37
-11.75,29.25,1984,7,19.64
-11.75,29.75,1984,7,21.39
-11.75,30.25,1984,7,22.81
-11.75,30.75,1984,7,22.8
-11.75,31.25,1984,7,20.93
-11.75,31.75,1984,7,17.16
-11.75,32.25,1984,7,12.27
-11.75,32.75,1984,7,9.63
-11.75,33.25,1984,7,10.83
-11.75,33.75,1984,7,15.7
-11.25,28.25,1984,7,24.64
-11.25,28.75,1984,7,31.0
-11.25,29.25,1984,7,32.06
-11.25,29.75,1984,7,34.01
-11.25,30.25,1984,7,35.05
-11.25,30.75,1984,7,33.76
-11.25,31.25,1984,7,29.1
-11.25,31.75,1984,7,25.1
-11.25,32.25,1984,7,16.98
-11.25,32.75,1984,7,11.43
-11.25,33.25,1984,7,11.18
-11.25,33.75,1984,7,14.94
-10.75,28.25,1984,7,22.69
-10.75,28.75,1984,7,33.1
-10.75,29.25,1984,7,33.44
-10.75,29.75,1984,7,38.25
-10.75,30.25,1984,7,41.08
-10.75,30.75,1984,7,39.02
-10.75,31.25,1984,7,32.67
-10.75,31.75,1984,7,31.37
-10.75,32.25,1984,7,22.47
-10.75,32.75,1984,7,15.18
-10.75,33.25,1984,7,13.39
-10.75,33.75,1984,7,15.73
-10.25,28.25,1984,7,16.49
-10.25,28.75,1984,7,25.23
-10.25,29.25,1984,7,24.09
-10.25,29.75,1984,7,28.67
-10.25,30.25,1984,7,31.75
-10.25,30.75,1984,7,30.08
-10.25,31.25,1984,7,24.39
-10.25,31.75,1984,7,23.41
-10.25,32.25,1984,7,18.49
-10.25,32.75,1984,7,14.28
-10.25,33.25,1984,7,12.82
-10.25,33.75,1984,7,13.56
-9.75,28.25,1984,7,11.06
-9.75,28.75,1984,7,16.08
-9.75,29.25,1984,7,16.25
-9.75,29.75,1984,7,16.87
